"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"114125","1.0","480","[""FREN""]","[""FOL-F"", ""MCG""]","","","","[""Jolene Barjasteh""]","200","[""TOH 316""]","""Intermed French II""","232","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","""Intermediate French II""","""Research""","2017"
"114126","1.0","480","[""FREN""]","[""FOL-F"", ""MCG""]","","","","[""Jolene Barjasteh""]","200","[""TOH 110""]","""Intermed French II""","232","false","""C""","3","""O""","20173","[""MWF 1045-1140""]","""Intermediate French II""","""Research""","2017"
"114127","1.0","509","[""GERM""]","[""FOL-G""]","","","","[""Amanda Randall""]","200","[""TOH 212""]","""Intermed German II""","232","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","""Intermediate German II""","""Research""","2017"
"114128","1.0","509","[""GERM""]","[""FOL-G""]","","","","[""Amanda Randall""]","200","[""TOH 214""]","""Intermed German II""","232","false","""B""","3","""O""","20173","[""MWF 0200-0255PM""]","""Intermediate German II""","""Research""","2017"
"114129","1.0","664","[""JAPAN""]","[""FOL-J""]","664","","","[""Joanne Quimby""]","200","[""TOH 108""]","""Intermed Japanese II""","232","false","""A""","3","""O""","20173","[""MWF 1255-0150PM""]","""Intermediate Japanese II""","""Research""","2017"
"114130","1.0","664","[""JAPAN""]","[""FOL-J""]","664","","","[""Joanne Quimby""]","200","[""TOH 108""]","""Intermed Japanese II""","232","false","""B""","3","""O""","20173","[""MWF 0200-0255PM""]","""Intermediate Japanese II""","""Research""","2017"
"114131","0.0","665","[""JAPAN""]","","664","","","[""Hiroe Akimoto""]","200","[""TOH 175""]","""Intermed Japanese II Lab""","232","false","""A""","3","""O""","20173","[""T 1005-1100""]","","""Lab""","2017"
"114132","0.0","665","[""JAPAN""]","","664","","","[""Hiroe Akimoto""]","200","[""TOH 175""]","""Intermed Japanese II Lab""","232","false","""B""","3","""O""","20173","[""T 0120-0215PM""]","","""Lab""","2017"
"114133","1.0","927","[""NORW""]","[""FOL-N""]","","","","[""H. Pi\u00f1ero Christine""]","200","[""TOH 300""]","""Intermed Norwegian II""","232","false","","3","""O""","20173","[""MWF 0200-0255PM""]","""Intermediate Norwegian II""","""Research""","2017"
"114134","1.0","1266","[""RUSSN""]","[""FOL-R""]","1266","","","[""Staff""]","200","[""TOH 312""]","""Intermed Russian II""","232","false","","3","""O""","20173","[""MWF 1255-0150PM""]","""Intermediate Russian II""","""Research""","2017"
"114135","0.0","1267","[""RUSSN""]","","1266","","","[""Staff""]","200","[""TOH 316""]","""Intermed Russian II Lab""","232","false","","3","""O""","20173","[""T 0120-0215PM""]","","""Lab""","2017"
"114136","1.0","1326","[""SPAN""]","","","","","[""Staff"", ""Maggie Broner""]","200","[""TOH 310""]","""Intermed Spanish I""","231","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","""Intermediate Spanish I""","""Research""","2017"
"114137","1.0","1326","[""SPAN""]","","","","","[""Staff"", ""Maggie Broner""]","200","[""OM 305""]","""Intermed Spanish I""","231","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","""Intermediate Spanish I""","""Research""","2017"
"114138","1.0","1326","[""SPAN""]","","","","","[""Gwendolyn Barnes-Karol""]","200","[""TOH 308""]","""Intermed Spanish I""","231","false","""C""","3","""O""","20173","[""MWF 1255-0150PM""]","""Intermediate Spanish I""","""Research""","2017"
"114139","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Sylvia Carullo""]","200","[""TOH 308""]","""Intermed Spanish II""","232","false","""B""","3","""O""","20173","[""MWF 0905-1000""]","""Intermediate Spanish II""","""Research""","2017"
"114140","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Sylvia Carullo""]","200","[""TOH 308""]","""Intermed Spanish II""","232","false","""D""","3","""O""","20173","[""MWF 1150-1245PM""]","""Intermediate Spanish II""","""Research""","2017"
"114141","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Ariel Strichartz""]","200","[""TOH 308"", ""TOH 308""]","""Intermed Spanish II""","232","false","""F""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Intermediate Spanish II""","""Research""","2017"
"114142","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Molly Tun""]","200","[""TOH 308""]","""Intermed Spanish II""","232","false","""C""","3","""O""","20173","[""MWF 1045-1140""]","""Intermediate Spanish II""","""Research""","2017"
"114143","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Leon Narvaez""]","200","[""TOH 308"", ""TOH 308""]","""Intermed Spanish II""","232","false","""E""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Intermediate Spanish II""","""Research""","2017"
"114144","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Kristina Medina-Vilarino""]","200","[""TOH 308"", ""TOH 308""]","""Intermed Spanish II""","232","false","""G""","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Intermediate Spanish II""","""Research""","2017"
"114145","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Molly Tun""]","200","[""TOH 308""]","""Intermed Spanish II""","232","false","""A""","3","""O""","20173","[""MWF 0800-0855""]","""Intermediate Spanish II""","""Research""","2017"
"114146","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Carla Manzoni""]","200","[""TOH 308"", ""TOH 308""]","""Intermed Spanish II""","232","false","""H""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Intermediate Spanish II""","""Research""","2017"
"114147","1.0","1396","[""THEAT""]","","","","","[""Randy F. Reyes""]","300","[""TB Haugen"", ""TB Haugen""]","""Intermed Stage Direction""","338","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Intermediate Stage Direction""","""Research""","2017"
"114148","1.0","1384","[""THEAT""]","","","","","[""Michelle C. Gibbs""]","200","[""TB Haugen""]","""Intermediate Acting""","230","false","","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"114150","1.0","122","[""BIO""]","","122","","","[""Laura Listenberger""]","200","[""RNS 310""]","""Intermediate Genetics""","233","false","","3","""O""","20173","[""MWF 1045-1140""]","","""Research""","2017"
"114151","0.0","123","[""BIO""]","","122","","","[""Laura Listenberger""]","200","[""RNS 394""]","""Intermediate Genetics Lab""","233","false","""C""","3","""O""","20173","[""Th 1245-0345PM""]","","""Lab""","2017"
"114152","0.0","123","[""BIO""]","","122","","","[""Laura Listenberger""]","200","[""RNS 394""]","""Intermediate Genetics Lab""","233","false","""A""","3","""O""","20173","[""W 0200-0500PM""]","","""Lab""","2017"
"114153","0.0","123","[""BIO""]","","122","","","[""Laura Listenberger""]","200","[""RNS 394""]","""Intermediate Genetics Lab""","233","false","""B""","3","""O""","20173","[""Th 0800-1100""]","","""Lab""","2017"
"114154","0.25","1023","[""ESAC""]","[""SPM""]","","","""2""","[""Scott Nesbit""]","100","[""SAC FH"", ""SAC FH""]","""Intermediate Tennis""","158","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"114155","0.25","349","[""DANCE""]","[""ALS-A"", ""SPM""]","","","","[""Anne von Bibra""]","100","[""CAD Studio 1""]","""International Dance I""","109","true","","3","""O""","20173","[""MW 1255-0150PM""]","""International Dance I: A Survey""","""Research""","2017"
"114156","1.0","281","[""ECON""]","[""WRI""]","","","","[""Xun Pomponio""]","300","[""RNS 435"", ""RNS 435""]","""International Econ""","382","false","""A""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""International Economics""","""Research""","2017"
"114157","1.0","281","[""ECON""]","[""WRI""]","","","","[""Xun Pomponio""]","300","[""OM 010"", ""OM 010""]","""International Econ""","382","false","""B""","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""International Economics""","""Research""","2017"
"114160","1.0","485","[""FREN""]","[""ALS-L"", ""FOL-F""]","","","","[""Maria Vendetti""]","200","[""TOH 110"", ""TBA""]","""Intro Literary Analy""","253","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Introduction to Literary Analysis""","""Research""","2017"
"114162","1.0","1378","[""THEAT""]","[""ALS-A"", ""ORC""]","","","","[""Dona W. Freeman""]","100","[""TB Haugen""]","""Intro to Acting""","130","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Introduction to Acting""","""Research""","2017"
"114163","1.0","27940","[""ART""]","[""ALS-A"", ""ORC""]","","","","[""Nancy M. Thompson""]","100","[""CAD 305""]","""Intro to Art History""","153","false","""A""","3","""O""","20173","[""MWF 1045-1140""]","""Introduction to Art History""","""Research""","2017"
"114164","1.0","27940","[""ART""]","[""ALS-A"", ""ORC""]","","","","[""Nancy M. Thompson""]","100","[""CAD 305""]","""Intro to Art History""","153","false","""B""","3","""O""","20173","[""MWF 1255-0150PM""]","""Introduction to Art History""","""Research""","2017"
"114167","1.0","1294","[""SOAN""]","[""HBS"", ""MCG""]","","","","[""Thomas A. Williamson""]","100","[""OM 340""]","""Intro to Cultural Anthropology""","128","false","""A""","3","""O""","20173","[""MWF 0905-1000""]","""Introduction to Cultural Anthropology""","""Research""","2017"
"114168","1.0","1294","[""SOAN""]","[""HBS"", ""MCG""]","","","","[""Thomas A. Williamson""]","100","[""OM 340""]","""Intro to Cultural Anthropology""","128","false","""B""","3","""O""","20173","[""MWF 1045-1140""]","""Introduction to Cultural Anthropology""","""Research""","2017"
"114169","1.0","19891","[""THEAT""]","[""ALS-A""]","","","","[""Brian Bjorklund""]","100","[""TB Green Rm"", ""TB Green Rm""]","""Intro to Design: Perform""","140","false","","3","""O""","20173","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Introduction to Design for Performance""","""Research""","2017"
"114172","1.0","27324","[""RACE""]","[""ALS-L"", ""MCD""]","","","","[""Joan Hepburn""]","100","[""TOH 110"", ""TOH 110""]","""Intro to Race & Ethnic St""","121","false","","3","""O""","20173","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Introduction to Race and Ethnic Studies""","""Research""","2017"
"114173","1.0","1289","[""SOAN""]","[""HBS"", ""MCD""]","","","","[""Ryan R. Sheppard""]","100","[""TOH 108"", ""TOH 108""]","""Intro to Sociology""","121","false","""B""","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","""Introduction to Sociology""","""Research""","2017"
"114174","1.0","1289","[""SOAN""]","[""HBS"", ""MCD""]","","","","[""Ryan R. Sheppard""]","100","[""TOH 108""]","""Intro to Sociology""","121","false","""A""","3","""O""","20173","[""T 0800-0925"", ""Th 0800-0920""]","""Introduction to Sociology""","""Research""","2017"
"114175","1.0","1375","[""THEAT""]","[""ALS-A"", ""MCD"", ""ORC""]","","","","[""Dona W. Freeman""]","100","[""TOH 280""]","""Intro to Theater""","110","false","","3","""O""","20173","[""MWF 0905-1000""]","""Introduction to Theater""","""Research""","2017"
"114177","1.0","455","[""ENVST""]","[""IST""]","","","","[""Seth Binder""]","100","[""RNS 290""]","""Intro: Env Studies""","137","false","","3","""O""","20173","[""MWF 0905-1000""]","""Introduction to Environmental Studies""","""Research""","2017"
"114178","1.0","648","[""FAMST""]","[""HBS""]","","","","[""Staff""]","200","[""OM 010""]","""Intro: Family Studies""","232","false","","3","""O""","20173","[""MWF 0200-0255PM""]","""Introduction to Family Studies""","""Research""","2017"
"114181","1.0","786","[""MGMT""]","","","","","[""Richard Goedde""]","300","[""RNS 410"", ""RNS 410""]","""Investments""","380","false","","3","""O""","20173","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"114182","1.0","175","[""BIO""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114183","1.0","223","[""CHEM""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114184","1.0","236","[""CLASS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114185","1.0","252","[""CHIN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114186","1.0","285","[""ECON""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114187","1.0","345","[""EDUC""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114188","1.0","551","[""GREEK""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114189","1.0","657","[""FAMST""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114190","1.0","692","[""IS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114191","1.0","726","[""LATIN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114192","1.0","789","[""MGMT""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114193","1.0","798","[""MEDIA""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114194","1.0","866","[""MUSIC""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114195","1.0","963","[""NURS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114196","1.0","993","[""PHIL""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114197","1.0","1152","[""PSCI""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114198","1.0","1190","[""PSYCH""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114199","1.0","1320","[""SOAN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114200","1.0","1355","[""SPAN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114201","1.0","15","[""AMST""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114202","1.0","920","[""NEURO""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114203","1.0","671","[""JAPAN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114204","1.0","1373","[""SWRK""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114205","1.0","710","[""ID""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114206","1.0","18615","[""AFAM""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114207","1.0","18619","[""BMOLS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114208","1.0","530","[""GERM""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114209","1.0","467","[""ENVST""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114210","1.0","496","[""FREN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114211","1.0","1280","[""RUSSN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114212","1.0","1101","[""PHYS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
"114213","1.0","1401","[""THEAT""]","","","","","[""Staff""]","300","","""IR/""","398","false","","3","""O""","20173","","""Independent Research""","""Research""","2017"
